Comment,Label
"ஒடுக்கப்பட்ட, அடிமைப்பட்ட சமுதாயம் என்று சொல்லி சொல்லியே இத்தனை காலம் மற்ற சமூகத்தினரை கெட்டவர்களாகச் சித்தரித்த அனைத்து அரசியல் கட்சிகள், மாற்று மதங்கள், மற்றும் கேடு கெட்ட மீடியாக்கள்,  இது போக ரஞ்சித் போன்ற சமூக விரோத இயக்குனர் கூட்டம் அனைத்திற்கும் இந்தப் படம் ஒரு  எச்சரிக்கை.... காலம் மாறுகின்றது.",HATE
New aaaah irukapodhu film successfully agum kandippaaa,NON_HATE
Arun Anna u r grateful actor superrrrrrrrrrrrrrrrrrrr,NON_HATE
தளபதி -sk like  வடைபதி - anil  comment,HATE
ஏன்டா இப்புடி ? இந்தமாதிரி படங்களை ஈழத்திலை திரையிடாதீங்கடா ! நீங்க அடிச்சிகிட்டே சாவுங்கடா ! நம்மள வுட்டுருங்க ! முடிஞ்சா தனியாக போராடி வெல்றோம் இல்ல செத்தொழிஞ்சு போறோம் ! உங்கள நம்பி பிரையோசனம் இல்ல,HATE
Indha comment section vida saakada suthama irukum,NON_HATE
Va thala va thala Vera mathiri iruku epadi Vera mathiri,NON_HATE
Na intha movie la act pannirukan sema experience jayam ravi anna innum handsome a irukaru,NON_HATE
Sirappana tharamana sambavam pongalukku papinga kaali oda attatha,HATE
"at 1.07 , villain pinnadi irukardhu kathakali and NRD la naducha villain dhana??",NON_HATE
Santhanam naa Avaruu thaa iam waiting,NON_HATE
Just 200k like Reach on 1m like..  Vitraathinga Like ah pottu Therika vidunga By Thala Veriyans,NON_HATE
Kekkabekka kekkabekkacomedy short film feature film ah eduthurukanga pola,NON_HATE
i am watching this again & again,NON_HATE
"Kaithi win no1  karthi   2025varai,",NON_HATE
just 55k likes to reach 500k likes,NON_HATE
Oh man kv+surya+Harris ithuku mela enna wenum,NON_HATE
Vikram look Vera level. Making la pakumbotheya veriya irruku. Kasa thaniya vari erachi irrukanga pola.trailer semma mass dha.,NON_HATE
Vera level teaser will be blockbuster movie like ayan,NON_HATE
Hmkum..... story seems to be ok....padam epdi irukkumo,HATE
Machane kidu padam  love from KERALA,NON_HATE
Who is here after kaapaan trailer ????,HATE
Dai jaya life story la unmaiya yadutha Mithi iruka votum ADMK Ku poidum Da..,HATE
India ka best industry Koliwod,NON_HATE
Awesome concept  vels rules,NON_HATE
சேலம் வன்னியர் சங்கம் சார்பில் என்றுமே என் வாழ்த்துக்கள்,NON_HATE
next movie release aaga poguthu.. but dhillukku thuttu hd Tamil rockers la varave illa,NON_HATE
Don't miss use Rajini thalaivar .....,NON_HATE
Sekkaram padatha release pannunga sir on the screen la santhanam sir ahh pakkanum,NON_HATE
enaku apadiye ATM+Sura paathe matheri iruke..wiggu super diyoooo!!,HATE
Thala  semaa mass gethu malashya no.1 trending,NON_HATE
Ithu kekka pakka kekka short film story,NON_HATE
Theriiiiiiiiiiiii.... Tha semmma ena solrarathune theriyala superb,NON_HATE
பெண் சாபம் சும்மா விடாது காம காதல் பண்ணும் நாய்களுக்கு இது ஒரு செருப்படி,NON_HATE
"கமெண்ட்ஸ் பார்க்கும் பொது இந்த நாடக காதலால் பல சமூகம் பாதிக்கப்பட்டிருப்பது தெரிகிறது,",NON_HATE
Thala &Thalapathy paathu sirikum bodhu tension aanavanga like here,HATE
Diwaliku Marana marana marana marana Adi iruku....kaithi marana waiting pa .......,HATE
NGK to NTK நாம் தமிழர் கட்சி. நாமே மாற்று நாம் தமிழரே மாற்று,NON_HATE
Enna NKP theme song maari irruku,NON_HATE
Komali pundaiku nadipu pubdaiyae varala thevudiyan ajith,HATE
Look like Hentai Cartoon not like Thalaivi,HATE
Rajinikanth and romanci rip love,NON_HATE
திரௌபதி குழுவினருக்கு எனது மனமார்ந்த நல்வாழ்த்துக்கள்,NON_HATE
Maranao massu maranao Tuffu tharano adhuku Thalaivar trailer utharanam,NON_HATE
ஏப்ரல் மாதத்தில் நல்ல  நாள் இல்லையா ஏன் ஆகஸ்ட்????,NON_HATE
Surya telugu fans hit like,NON_HATE
Challenge summa therikavidapothu Chiyaan fans like pannunka,NON_HATE
Nala vela.. indha padam last year varala. Vandhurundha oscar aadhi ku poirukum.,HATE
எல்லாரும் படம் டிரெயிலர் நல்லா கவனிச்சிங்க.நான் சாய் பல்லவி கண்னத்தை தானே கவனிச்சேன்..அது என் அம்முட்டு சிவப்பா இருக்கு,NON_HATE
Love you suriya anna.... And lalettaaa,NON_HATE
Surya Anna From Telugu fans  Moviee pakka block buster pannungaa sai pallavi fans,NON_HATE
ஆதிக்கத்தால்...  ௮டக்குமுறை.....  ௮டக்குமுறையால்... தாழ்வுமனப்பான்மை...   தாழ்வு மனப்பான்மையால்...  தலை குனிவு...   தலை குனிவுவால்...  இழிவு நிலை...   இழிவு நிலையால்...  வேளியேற துடிக்கும்       ௭ங்கோ ஒரு சில தவறு....  தவறின் தொடக்கம்     மனுடனின்  மறுபக்கம்....... ௮துவே (சாதி)கள் •,HATE
Yuvan bgm Vera level tharu maru,NON_HATE
மோகன் அண்ணே தைரியமா நாடகக் காதலை பற்றி படம் எடுத்தற்கு என் மனமார்ந்த நன்றிகள் பல  நமது பெண் பிள்ளைகளுக்கு ஒரு அன்பான வேண்டுகோள் காதல் செய்வது தவறு இல்லை ஆனால் சில நாய்கள் ஓட நாடகக் காதலை நம்பி சிறுவயதிலேயே வாழ்க்கையை தொலைத்து விட்ட   பின்னர் வருத்தப்பட்டா போன வாழ்க்கை திரும்ப வராது,NON_HATE
ithanda surya anna..love u surya anna..,NON_HATE
Thala dialogue delivery vara level marana waiting NKP movie,NON_HATE
Nammai azhikka arasiyalvathinga vena nammala nammale azhichicrom.,NON_HATE
Vera leval trailer.....mass overloaded...suriya anaaaa vera level....,NON_HATE
Dislike potavan lam ready ya irunga next nadakum pothu,HATE
aamaii fanskulamm ..alluuuuuuu ...vijaii naa maaaassss,HATE
Mass #therika vitrukaru  Mass combo #surya #selva #yuvan,NON_HATE
Diwly ku release  pannuna bigil  avvlothan,HATE
Yannada trailer ithuuuu......yandaaa koluthinkaaaa.......thalaiveee STR manithan *Vijay sethuphathi*......,HATE
Thala yen innum trending laa varalaa....,HATE
"Super super, 0.36 semma style suriya sir",NON_HATE
இங்க வீரம் பேசிட்டு திமுக கூட்டனிக்கு ஓட்டு போடுங்க . அந்த செல்வாக்கில் சுடலை சரக்கு மிடுக்கு கும்பளை  mp ஆக்கி டெல்லி வரை வளர்த்து விடுவார்கள் .  நாடக காதலை வளர்ப்பது திராவிட கும்பல் தான் . அவர்களுக்கு குடுக்கும் அதரவு மறைமுகமாக  நாடக காதலுக்கு அதரவு ..  அசுரனுக்கு அதரவு சொன்ன சுடலை இந்த படத்தை பற்றி சொல்லும் கருத்தை பொருத்து பாருங்கள் .,HATE
The first scene was jayalalitha amma's first tamil  movie vennira aadai....,NON_HATE
Arjun sir kaage poi padam pakelam,NON_HATE
Nala iruki elaruki ithu oru nala combacke movie amiatum..Enoda valzthukal ....,NON_HATE
மதுரை இராஜகுல அகமுடையார் சார்பாக படம் வெற்றியடைய வாழ்த்துக்கள்,NON_HATE
Enamo paniveinga...  Padam mattum nala ilama irrukatum!,HATE
Best Wishes From MAMMOOTTY FANS KERALA,NON_HATE
STR  vandhaa raja va dhan varuven.,NON_HATE
MAKKAL SELVAN MASS  SUPERSTAR MASS,NON_HATE
ஆகச் சிறந்த போதை.. பேச்சு  Trailer laye therinjathu,NON_HATE
Starting light ah mokkaiya irundhalum aduthu scenlam nalla irukku,NON_HATE
200k likes varalam varalam va bairavaa,NON_HATE
"HATER   Innum Nalla Kadharunga , Orama Poi Utkarnthu Yosinga Next Etha VFX nu Sollalam Nu ... Aprm antha Vadai ah marakka kudathu Innum Nalla Vada Sudunga",HATE
Last dialogue ellarum kettingala trailer ah full ah parunga semma dialogue,NON_HATE
any malayalless Surya and mohanlaal fans like here  malayaalis  NGK,NON_HATE
One year aagiruchu but nan ippavum adikadi paakra trailer,NON_HATE
Andha real estate criminals la paathi cinema karanga thaan,HATE
Chance illa semmmaaa super mass Thala...,NON_HATE
Yov Pa Ranjith Thalaivara vechu ippadi padam edukkanum..Neeyum dhan eduthiye Kumuthavalli Kothamallinu,HATE
Kathirundhu vettaiyatinom vera leaval டீசர் indha tesar ra 20 time pathavanga like pannunga,NON_HATE
Love Rajini but trailer innum konjam strong ah irkanum,HATE
surya anna Vera level na teaser,NON_HATE
Not even looking close to jaylalita,NON_HATE
Vijay anna na mass Adha no doubt..... teaser..... la Adha katitaga,NON_HATE
திரு மாமா வளவன் தேவிடிய பையனுக்கு சமர்பனாம்,HATE
Shankar sir enna da panni vachi irrukaru nee movie da idhu,HATE
நான் அரசியலுக்கு வருவது உறுதி யப்பா சாமி முடியல,NON_HATE
Kadaisila pandey va ippadi pannitingalaey da paavigala,HATE
Vera level suriyaa acting + u1 Bgm+ Selva,NON_HATE
Rajesh m.selva engada ennoda thalaivan name  Vikram,HATE
Ivan padatha yaru  poi pappa..mokka nai,HATE
#Kabali Teaser Record ku Samathi  Varlam Varalan Vaa Varlan Vaa #Bairavaa,HATE
பெண்ணும் மண்ணும் ஒன்று தான் எங்களுக்கு... சரியான வசனம்.. ஆனால் மண் இப்போது யாரிடம் உள்ளது..? அனைத்து சாதியினரும் மண் விசயத்தில் கோட்டை விட்ட கோழைகளாக மாறி இருப்பது தான் இன்றைய அவலம்... ஒன்று பட்டு மண்ணை காப்பாற்றுங்கள்... இருக்கும் எந்த கட்சியும் சரி இல்லை என்றால் புதிதாக ஒன்றை உருவாக்கி உங்கள் மண்ணை நீங்களே ஆளுங்கள்...   ஒன்று மட்டும் சொல்கிறேன்.. சாதியாக நீங்கள் பிரிந்தால் ஒருபோதும் இதை சாதிக்க முடியாது... தமிழராய் ஒன்று படுங்கள்...,NON_HATE
