Comment_clean,Label_id
இப்போ பாருங்களேன்  இங்க ஒவ்வொருவருக்கும் விதமான பைத்தியம் அவனுக்கு பொண்ணுங்க மேல பைத்தியம்னு எவனாவது meme போட்டுருப்பான்,1
arjun true fan hiit  like here,0
இன்றைய அரசியலின் கதை.. அரசியல்வாதிகளின் கதை.. எங்க அப்பா மிலிட்டரி டா.. நாங்க நினைக்கிறதே வேற.. தியேட்டர் கிழிய போகுது.. நீண்ட வருடத்துக்கு அப்பறம் நல்ல கரு மெசேஜ் உள்ள கதை.. காத்திருப்போம்.. முதல் நாள் முதல் காட்சி.. நடிப்பின் நாயகன் சூரியா..,0
no need to change willie mae chambers 210 502 0436.,0
படம் வெற்றி பெற வாழ்த்துக்கள். புரற்சி வெல்லட்டும்.,0
please disregard this message if you have not requested for this service.,0
"பேரு, பணம், புகழ் லாம் எதிர்பாக்காம உண்மையா காதல் பண்ணா பொண்ணு குடுப்பிங்களா",0
simbu naa  vanthutingala verithanama ella herovukkum tough kodunga,0
download singappenney by bigil on mtunes today! simply dial the code 74798113,0
intha naatula ovvunnum oru vidhamana paithiyam..ana enaku suriya anna mela paithiyam,0
movie kandipa kaevalama tha erukuminu trailorlayae theriyuthu..,1
kanna pinna ¡! vera level,0
43 varudam ivar naarkalii ku aasaipaadatha aatkal ilaai indru varikum,0
nayak (2011),0
அடேய்  தமிழ்ல யாரும் கெடிக்கலியா  ஹிந்தி ஹீரோயின் கங்கனா ராவ்,1
0:18 sail pallavi solradhu ennamo unmai thaan,0
vijaysethupathi mass mass mass mass mass mass mass mass mass mass mass mass,0
no words to say.. thalaivaa.!!,0
ubalage magule sim eka gaha ganin .. කේ..🤣🤣,1
surya vera level.. waiting for kaappaan,0
intha trailer ku poi dislike podringale sila peer neenga video va pakkamathane pottinga ..,1
i am waiting thalaivaa.. :-* ;-),0
shoii,0
மனதை வருடும் இசை உதயா அண்ணாவின் புதிய மாறுபட்ட தோற்றம் அருமை அண்ணா வெளியிட்டு விழாவிற்கு காத்திருக்கிரோம்.,0
verithanam.. paahh..polladhavan aadukalam vada chennai ah vida payangarama iruku.. bgm.. paahh,0
paarka dhana poora indha kaali ooda aatatha waiting,0
82k views  102k likes  super 🤩🤩,0
masa keeyak horen data kapagena atda,0
after i counting the daily usage it seems that i have used only 39.5 out 45 gb.,0
potta vijay thevadiya paiya ava amma and ava fans amma ellam item tha thevadiyanga pasangala ungamma koothingala kilichiduvan by surya anna big rasigai,1
vera leval thaaru maara iruku pa trailer,0
தரமான சம்பவம் ..இது ஒரு சமூக விழிப்புணர்வு படம்,0
hip hop fans like  misaiya muruku,0
enga anna ku dislikes potavanga ellam kena pundainga,1
valimai ku kandipa record vainga thala fans na yaarunu kattanum india ku,1
பார்த்த முதலிலே மனதுக்கு நெருக்கமாகும் ஒரு அழகான trailer.,0
what are the terms and conditions?,0
poraadrathu thappuna poraadra soolnilaya uruvakurathum thapputhane,1
"super , apadiye seeman ai parkamatri iruku, apadiye ntk story than",0
24 மனை தெலுங்கு செட்டி நான்  im seaport this movie,0
"குழந்தைகளையும் matter- னு பேச வைக்கிறிங்க பாருங்க, த்த்தூதூ..  தரங்கெட்ட சினிமா",1
“orutharu mela ninga viswasam katradhukaga innorathuru yen asinga paduthiringa” mass thala ninga,0
gibson ekka ekathu ubala wage eun ekka mona peralida bn,0
avaru next cm agitu ungaluku la suthu adika poraru da ..apa iruku ithukalam,1
ගන්න කලින් අපේ පැත්තට සිග්නල් තියේද කියලා බලාගන්න විදියක් නැද්ද .. from = kagalle moragolla village,0
arasiyal ku varathuku munnadiye ipdi troll panranga. katchi arambichuta rajini than entertainment polaye.,1
"omg this is released in may 27, 2017 who have watched dhilukku dhudu 2 pls hit like",0
entha trailer best nu pakalam  like : asuran  cmnt: kaapan,0
looks like vattaram movie story baseline,0
thala handsome ma irukaga solravaga  hit like button  screen present vera level,0
because of changing my broadband connection to fiber.,0
meka hoya ganna hari hamarui ne bn.,0
b. ratnapura #lebsackතෑගිරැල්ල,0
dai thevdiya mavane enga thalaivar eh troll panriya..ungommale okko,1
தமிழகத்தில் உள்ள அனைத்து  சமுதாய மக்களும் இப் படத்துக்கு வாழ்த்து கூறி உள்ளனர்  ஒரே ஒரு சமுதாயம் தவிர..,0
appidi podu.. semma.. mani ratnam sir ..‍‍,0
ඇයි අවුල්ද??,0
i didn't receive loyalty data from few months now,0
dai intha pandya ennada pannitruka athuvum thalaiku equals,1
adichi odra atha odra atha odra atha odra atha odra atha odra atha odra atha odraa!!,0
thiruma thevudiya payyan sonnadhadha indha movie  velichathukku konduvarudhu,1
ඉතිං ඔය දේවත් හරියට කරගන්න බැරිද ..,0
"thala darisanum, yenna charisma, yenna english, yenna alagzhu, lion voice.. thala blood thala veriyan from bangalore",0
thala na thala dhan paa,0
விஸ்வகர்மா சமுதாய மக்கள் சார்பாக திரௌபதி படம் வெற்றி பெற வாழ்த்துகிறோம்.,0
"ඔය ලොකු ලොකු ටෝක්ස් දාගෙන ඇඩ් දාන එක නවත්‍තලා මුලින්ම හරියට කස්ටමර්ලගෙ ප්‍රශ්න වලට විසඳුම් දෙන්නයි, හොඳ සර්විස් එකක් දෙන්නයි ට්‍රයි එකක් දාන්න batz 😂😂",0
"what a trailer, indian cinema va vera level ku kondupoga poguthu intha film akshay kumar vera level superstar",0
28 days to thalaivaa b'day🤩  #kaappaan loading..🤩,0
இந்த மாறி படம் எடுக்கவே தில்லு வேணும்,0
thalayoda trailer luku eppa oruthan dislike  pannano appava avan aalu luku padam uuthikurum nu paiyam vanthuruchuu da..,1
tnx gerhold,0
inga kodutha sweet saapttu andha pakkam poanaen araliya arachi kodukkuraanunga.. yammaadi dei siva aendaa indha kola veri,1
🤣🤣trailer ah da edu edho ad patha mari eruku boost ku batman bomma kadaikura mari,1
wish you all the best,0
poochu da. thayavu saithu mr.shiva villain hero va paaratramari scene vekkathainga atha suit aagala semma pace ooda poitu irukaila speed break maari irukku no offense pls keela kettavarthaila comment aadikathainga aththana peeru koodaium sanda pooda mudiyathu net pack gaali aaga pooguthu,0
එලඑල,0
data danselen diipu data active karanne kohomada.,0
i m frm karnataka i m big fan of thala rocking,0
💮play store එකෙන් quil app ( 22 mb) එක අරන් register වෙනකොට ඔයාට free data (පැය 6ක් unlimited data pack එකක්) ගන්න පුලුවන්.,0
1.46 look like a bigil football stadium,0
we are almost there to achieve what other cricketing nations couldn't do.,0
கமெண்ட் பார்க்கும் போது தான் தெறிது இவளோ சாதி இருக்கா..  ஆனா இவளங்களுக்கு ஒரே எதிரி தாழ்த்தபட்ட மக்கள்?? .. இது ஒரு அரசியல் மாயை  .. #மனிதம் காட்போம் சாதி மதம் என்று பிரிந்தது போதும்,0
nekonda paravai :- no one did a storyline like this  chintamani kolacase :- hold my beer,0
4.8k dislike pota mutta pasangala 🤣🤣,1
punda teaser.. s3 oru myre illa singam asingam surya polaydii monne,1
super. jayam ravi sir super,0
தமிழ்நாடு வாணிய செட்டியார் சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள்,0
"super,, thank you hilpert",0
mersal padathuku badhila ajithoda vivegathula loosu madhiri panradha podan,1
surya anna vere lvl..enga waiting ku oru artham kedacha mari eruku..back to back #ngk #kappan..pa goosebumps tha na teaser ku.. marubadiyum acting scope erukura mari ungla pakka porom,0
(எங்களுக்கு மண்ணு பொண்ணு ரெண்டும் முக்கியம் அதுல யாரு கைய வச்சாலும் வெட்டுவோம்) அத ஒரு பொண்ணு சொல்லும் போது செமயா இருக்கு,0
